file_id,file_name,content,uploaded_at
430,Program_430.txt,"9 write a program to find the frequency of words present in a string  
test_str = 'times of india times new india express'
print(The original string is :  + str(test_str)) """,
431,Program_431.txt,"10 write a program to accept a string if it contains all vowels
def check(string): 
  if len(set(string).intersection(AEIOUaeiou))>=5: """,
432,Program_432.txt,"11 write a program to rotate string left and right by d length  
def rotate(input,d):  
    Lfirst = input[0 : d]  
    Lsecond = input[d :]  
    Rfirst = input[0 : len(input)-d]  
    Rsecond = input[len(input)-d : ]  
    print (Left Rotation : """," (Lsecond + Lfirst) ) "
433,Program_433.txt,"12 write a program to convert key-values list to flat dictionary 
from itertools import product 
test_dict = {'month' : [1, 2, 3], 
             'name' : ['Jan', 'Feb', 'March']} 
print(The original dictionary is :  + str(test_dict)) """,
434,Program_434.txt,"s = Hello world Hello""",
435,Program_435.txt,"13 write a program to convert into dictionary 
def Convert(tup, di): 
    for a, b in tup: 
        di.setdefault(a, []).append(b) 
    return di 
tups = [(A"""," 10)"
436,Program_436.txt,"14 write program to extract digits from Tuple list 
from itertools import chain 
test_list = [(15, 3), (3, 9), (1, 10), (99, 2)] 
print(The original list is :  + str(test_list)) """,
437,Program_437.txt,"15 write a program to Remove Tuples of Length K Using list comprehension 
test_list = [(4, 5), (4, ), (8, 6, 7), (1, ), (3, 4, 6, 7)] 
print(The original list :  + str(test_list)) """,
438,Program_438.txt,"16 write a program to find Maximum and Minimum K elements in Tuple 
test_tup = (5, 20, 3, 7, 6, 8) 
print(The original tuple is :  + str(test_tup)) """,
439,Program_439.txt,"17 write a program to get current date and time 
import datetime  
current_time = datetime.datetime.now()  
print (Time now at greenwich meridian is :  """," end = "")  """
440,Program_440.txt,"18 write a program to convert time from 12 hour to 24 hour format 
def convert24(str1):","23-10-2024 10:08"
441,Program_441.txt,"Checking if last two elements of time","23-10-2024 10:08"
442,Program_442.txt,"is AM and first two elements are 12 
    if str1[-2:] == AM and str1[:2] == ""12"": """,
443,Program_443.txt,"remove the AM     
    elif str1[-2:] == AM: """,
444,Program_444.txt,"Checking if last two elements of time","23-10-2024 10:08"
445,Program_445.txt,"is PM and first two elements are 12    
    elif str1[-2:] == PM and str1[:2] == ""12"": """,
446,Program_446.txt,"add 12 to hours and remove PM 
        return str(int(str1[:2]) + 12) + str1[2:8]","23-10-2024 10:08"
447,Program_447.txt,"Driver Code         
print(convert24(08:05:45 PM))""""","23-10-2024 10:08"
448,Program_448.txt,"19 write a program to find the difference between two times","23-10-2024 10:08"
449,Program_449.txt,"function to obtain the time in minutes form 
def difference(h1, m1, h2, m2):","23-10-2024 10:08"
450,Program_450.txt,"convert h1 : m1 into minutes 
    t1 = h1 * 60 + m1","23-10-2024 10:08"
451,Program_451.txt,"convert h2 : m2 into minutes  
    t2 = h2 * 60 + m2 
    if (t1 == t2):  
        print(Both are same times) """,
452,Program_452.txt,"calculating the difference 
        diff = t2-t1","23-10-2024 10:08"
453,Program_453.txt,"calculating hours from difference 
    h = (int(diff / 60)) % 24","23-10-2024 10:08"
454,Program_454.txt,"calculating minutes from difference 
    m = diff % 60
    print(h, :"""," m)"""
455,Program_455.txt,"Driver's code 
if __name__ == __main__: """,
456,Program_456.txt,"20 write program to find yesterday, today and tomorrow","23-10-2024 10:08"
457,Program_457.txt,"Import datetime and timedelta","23-10-2024 10:08"
458,Program_458.txt,"class from datetime module 
from datetime import datetime, timedelta","23-10-2024 10:08"
459,Program_459.txt,"Get today's date 
presentday = datetime.now()","23-10-2024 10:08"
460,Program_460.txt,"or presentday = datetime.today()","23-10-2024 10:08"
461,Program_461.txt,"Get Yesterday 
yesterday = presentday - timedelta(1)","23-10-2024 10:08"
462,Program_462.txt,"Get Tomorrow 
tomorrow = presentday + timedelta(1)","23-10-2024 10:08"
463,Program_463.txt,"strftime() is to format date according to","23-10-2024 10:08"
464,Program_464.txt,"the need by converting them to string 
print(Yesterday = """," yesterday.strftime('%d-%m-%Y')) "
465,Program_465.txt,"21 write a program to remove all the characters except numbers and alphabets 
import re","23-10-2024 10:08"
466,Program_466.txt,"initialising string 
ini_string = 123abcjw:"," .@! eiw"""""
467,Program_467.txt,"printing initial string 
print (initial string : """," ini_string) "
468,Program_468.txt,"printing final string 
print (final string"""," result)"""
469,Program_469.txt,"22 write a program to merge dict using update() method
def Merge(dict1, dict2):
    return(dict2.update(dict1))","23-10-2024 10:08"
470,Program_470.txt,"Driver code
dict1 = {'a': 10, 'b': 8}
dict2 = {'d': 6, 'c': 4}
print(Merge(dict1, dict2))
print(dict2)","23-10-2024 10:08"
471,Program_471.txt,"23 write a program to print even length words in a string  
def printWords(s): 
    s = s.split(' ')  
    for word in s:  
        if len(word)%2==0: 
            print(word)","23-10-2024 10:08"
472,Program_472.txt,"Driver Code  
s = hello world """,
474,Program_474.txt,"25 write a program to print Maximum frequency character in String","23-10-2024 10:08"
475,Program_475.txt,"initializing string  
test_str = Helloworld""",
476,Program_476.txt,"26 write a program to check if a string contains any special character 
import re 
def run(string): 
    regex = re.compile('[@_!","23-10-2024 10:08"
477,Program_477.txt,"$%^&*()<>?/\|}{~:]') 
    if(regex.search(string) == None): 
        print(String is accepted) """,
478,Program_478.txt,"Enter the string 
    string = Hello@World""""","23-10-2024 10:08"
479,Program_479.txt,"calling run function  
    run(string)","23-10-2024 10:08"
480,Program_480.txt,"27 write a program to check if a string is binary or not 
def check(string) : 
    p = set(string) 
    s = {'0', '1'} 
    if s == p or p == {'0'} or p == {'1'}: 
        print(Yes) """,
481,Program_481.txt,"driver code 
if __name__ == __main__ : """,
482,Program_482.txt,"28 write a program to check whether a given string is Heterogram or not  
def heterogram(input): 
     alphabets = [ ch for ch in input if ( ord(ch) >= ord('a') and ord(ch) <= ord('z') )] 
     if len(set(alphabets))==len(alphabets): 
         print ('Yes') 
     else: 
         print ('No')","23-10-2024 10:08"
483,Program_483.txt,"Driver program 
if __name__ == __main__: """,
484,Program_484.txt,"29 write a program to check whether a given key already exists in a dictionary. 
def checkKey(dict, key): 
    if key in dict.keys(): 
        print(Present"," """
485,Program_485.txt,"Driver Code 
dict = {'a': 100, 'b':200, 'c':300} 
key = 'b'
checkKey(dict, key) 
key = 'w'
checkKey(dict, key)","23-10-2024 10:08"
486,Program_486.txt,"30 write a program to check whether the string is a palindrome or not 
def isPalindrome(s):
    return s == s[::-1]
s = malayalam""",
487,Program_487.txt,"31 write a program that extract words starting with Vowel From A list","23-10-2024 10:08"
488,Program_488.txt,"initializing list 
test_list = [have"""," a"""""
489,Program_489.txt,"printing original list 
print(The original list is :  + str(test_list)) """,
490,Program_490.txt,"checking for begin char 
    for ele in vow: 
        if sub.startswith(ele): 
            flag = True 
            break
    if flag: 
        res.append(sub)","23-10-2024 10:08"
491,Program_491.txt,"printing result  
print(The extracted words :  + str(res))""""","23-10-2024 10:08"
492,Program_492.txt,"32 write a program to replace vowels by next vowel using list comprehension + zip() 
test_str = 'helloworld'
print(The original string is :  + str(test_str)) """,
493,Program_493.txt,"33 write a program to reverse words of string  
def rev_sentence(sentence):  
    words = sentence.split(' ')  
    reverse_sentence = ' '.join(reversed(words))  
    return reverse_sentence  
if __name__ == __main__:  """,
494,Program_494.txt,"34 write a program to find the least Frequent Character in String 
test_str = helloworld""",
495,Program_495.txt,"35 write a program to find the most frequent element in a list 
def most_frequent(List): 
    counter = 0
    num = List[0] 
    for i in List: 
        curr_frequency = List.count(i) 
        if(curr_frequency> counter): 
            counter = curr_frequency 
            num = i 
    return num 
List = [2, 1, 2, 2, 1, 3] 
print(most_frequent(List))","23-10-2024 10:08"
496,Program_496.txt,"36 write a program insert character after every character pair","23-10-2024 10:08"
497,Program_497.txt,"initializing string  
test_str = HellowWorld""",
498,Program_498.txt,"37 write a program to remove i-th indexed character from a string 
def remove(string, i):  
    a = string[ : i]  
    b = string[i + 1: ] 
    return a + b","23-10-2024 10:08"
499,Program_499.txt,"Driver Code 
if __name__ == '__main__': 
    string = HellowWorld""""","23-10-2024 10:08"
500,Program_500.txt,"Remove nth index element 
    i = 5","23-10-2024 10:08"
501,Program_501.txt,"Print the new string 
    print(remove(string, i))","23-10-2024 10:08"
502,Program_502.txt,"38 write a program to check if a string has at least one letter and one number
def checkString(str): 
    flag_l = False
    flag_n = False
    for i in str:","23-10-2024 10:08"
503,Program_503.txt,"if string has letter 
        if i.isalpha(): 
            flag_l = True","23-10-2024 10:08"
504,Program_504.txt,"if string has number 
        if i.isdigit(): 
            flag_n = True
    return flag_l and flag_n","23-10-2024 10:08"
505,Program_505.txt,"driver code 
print(checkString('helloworld')) 
print(checkString('helloworld2020'))","23-10-2024 10:08"
506,Program_506.txt,"39 write a program extract least frequency element 
from collections import defaultdict 
test_list = [1, 3, 4, 5, 1, 3, 5]","23-10-2024 10:08"
507,Program_507.txt,"printing original list  
print(The original list :  + str(test_list))""""","23-10-2024 10:08"
508,Program_508.txt,"Extract least frequency element 
res = defaultdict(int) 
for ele in test_list: 
   res[ele] += 1 
min_occ = 9999
for ele in res: 
    if min_occ > res[ele]: 
        min_occ = res[ele] 
        tar_ele = ele","23-10-2024 10:08"
509,Program_509.txt,"printing result 
print(The minimum occurring element is :  + str(tar_ele))""""","23-10-2024 10:08"
510,Program_510.txt,"40 write a program to check 2 lists and find if any element is common
def common_data(list1, list2): 
    result = False
    for x in list1:","23-10-2024 10:08"
511,Program_511.txt,"traverse in the 2nd list 
        for y in list2:","23-10-2024 10:08"
512,Program_512.txt,"if one common 
            if x == y: 
                result = True
                return result  
    return result","23-10-2024 10:08"
513,Program_513.txt,"driver code 
a = [1, 2, 3, 4, 5] 
b = [5, 6, 7, 8, 9] 
print(common_data(a, b)) 
a = [1, 2, 3, 4, 5] 
b = [6, 7, 8, 9] 
print(common_data(a, b))","23-10-2024 10:08"
514,Program_514.txt,"41 write a program to find area of a triangle
a = float(input('Enter first side: '))  
b = float(input('Enter second side: '))  
c = float(input('Enter third side: '))  
s = (a + b + c) / 2  
area = (s*(s-a)*(s-b)*(s-c)) ** 0.5  
print('The area of the triangle is %0.2f' %area)","23-10-2024 10:08"
515,Program_515.txt,"42 write a program to swap two variables
x = input('Enter value of x: ')  
y = input('Enter value of y: ')  
temp = x  
x = y  
y = temp  
print('The value of x after swapping: {}'.format(x))  
print('The value of y after swapping: {}'.format(y))","23-10-2024 10:08"
516,Program_516.txt,"43 write a program to convert kilometers to miles
kilometers = float(input('How many kilometers?: '))  
conv_fac = 0.621371  
miles = kilometers * conv_fac  
print('%0.3f kilometers is equal to %0.3f miles' %(kilometers,miles))","23-10-2024 10:08"
517,Program_517.txt,"44 write a program to convert Celsius to Fahrenheit
celsius = float(input('Enter temperature in Celsius: '))  
fahrenheit = (celsius * 1.8) + 32  
print('%0.1f  Celsius is equal to %0.1f degree Fahrenheit'%(celsius,fahrenheit))","23-10-2024 10:08"
518,Program_518.txt,"45 write a program to display the calender
import calendar  
yy = int(input(Enter year: ))  """,
519,Program_519.txt,"46 write a program to check if the year is a leap year
year = int(input(Enter a year: ))  """,
520,Program_520.txt,"47 write a program to check if the number is a prime numnber
num = int(input(Enter a number: ))  """,
521,Program_521.txt,"48 write a program to print all prime numbers between an interval
lower = int(input(Enter lower range: ))  """,
522,Program_522.txt,"49 write a program to find the factorial of a number
num = int(input(Enter a number: ))  """,
523,Program_523.txt,"50 write a program to display the multiplication table of a number
num = int(input(Show the multiplication table of? ))""""","23-10-2024 10:08"
524,Program_524.txt,"using for loop to iterate multiplication 10 times   
for i in range(1,11):  
   print(num,'x',i,'=',num*i)","23-10-2024 10:08"
525,Program_525.txt,"51 write a program to print Fibonacci sequence
nterms = int(input(How many terms you want? ))""""","23-10-2024 10:08"
526,Program_526.txt,"first two terms  
n1 = 0  
n2 = 1  
count = 2","23-10-2024 10:08"
527,Program_527.txt,"check if the number of terms is valid  
if nterms <= 0:  
   print(Plese enter a positive integer)  """,
528,Program_528.txt,"update values  
       n1 = n2  
       n2 = nth  
       count += 1","23-10-2024 10:08"
529,Program_529.txt,"52 write a program to check Armstrong number
num = int(input(Enter a number: ))  """,
530,Program_530.txt,"53 write a program to find Armstrong number in an interval
lower = int(input(Enter lower range: ))  """,
531,Program_531.txt,"54 write a  program to find the sum of natural numbers
num = int(input(Enter a number: ))  """,
532,Program_532.txt,"use while loop to iterate un till zero  
   while(num > 0):  
       sum += num  
       num -= 1  
   print(The sum is""","sum)"""
533,Program_533.txt,"55 write a  program to find LCM
def lcm(x, y):  
   if x > y:  
       greater = x  
   else:  
       greater = y  
  while(True):  
       if((greater % x == 0) and (greater % y == 0)):  
           lcm = greater  
           break  
       greater += 1  
   return lcm  
num1 = int(input(Enter first number: ))  """,
534,Program_534.txt,"56 write a  program to find HCF
def hcf(x, y):  
   if x > y:  
       smaller = y  
   else:  
       smaller = x  
   for i in range(1,smaller + 1):  
       if((x % i == 0) and (y % i == 0)):  
           hcf = i  
   return hcf  
num1 = int(input(Enter first number: ))  """,
535,Program_535.txt,"57 write a  program to convert decimal to binary, octal and hexadecimal
dec = int(input(Enter a decimal number: ))  """,
536,Program_536.txt,"58 python program to find ascii value of a character
c = input(Enter a character: )  """,
537,Program_537.txt,"59 write a program to make a simple calculator","23-10-2024 10:08"
538,Program_538.txt,"define functions  
def add(x, y):  
   This function adds two numbers""""""""",
539,Program_539.txt,"take input from the user  
print(Select operation.)  """,
540,Program_540.txt,"60 write a  program to sort words in alphabetic order
my_str = input(Enter a string: )""""","23-10-2024 10:08"
541,Program_541.txt,"breakdown the string into a list of words  
words = my_str.split()","23-10-2024 10:08"
542,Program_542.txt,"sort the list  
words.sort()","23-10-2024 10:08"
543,Program_543.txt,"display the sorted words  
for word in words:  
   print(word)","23-10-2024 10:08"
544,Program_544.txt,"61 write a program to print the elements of an array present on even position
arr = [1, 2, 3, 4, 5];     
print(Elements of given array present on even position: );    """,
545,Program_545.txt,"62 write a program to sort the elements of the array
arr = [5, 2, 8, 7, 1];     
temp = 0;    
print(Elements of original array: );    """,
546,Program_546.txt,"63 write a program to check if the given number is a disarium number
def calculateLength(n):    
    length = 0;    
    while(n != 0):    
        length = length + 1;    
        n = n//10;    
    return length;    
num = 175;    
rem = sum = 0;    
len = calculateLength(num);    
n = num;    
while(num > 0):    
    rem = num%10;    
    sum = sum + int(rem**len);    
    num = num//10;    
    len = len - 1;    
if(sum == n):    
    print(str(n) +  is a disarium number);    """,
547,Program_547.txt,"64 write a program to print all disarium numbers between 1 and 100
def calculateLength(n):    
    length = 0;    
    while(n != 0):    
        length = length + 1;    
        n = n//10;    
    return length;    
def sumOfDigits(num):    
    rem = sum = 0;    
    len = calculateLength(num);    
    while(num > 0):    
        rem = num%10;    
        sum = sum + (rem**len);    
        num = num//10;    
        len = len - 1;    
    return sum;    
result = 0;    
print(Disarium numbers between 1 and 100 are);    """,
548,Program_548.txt,"65 write a program to add two matrices using nested loop
X = [[12,7,3],
    [4 ,5,6],
    [7 ,8,9]]
Y = [[5,8,1],
    [6,7,3],
    [4,5,9]]
result = [[0,0,0],
         [0,0,0],
         [0,0,0]]","23-10-2024 10:08"
549,Program_549.txt,"iterate through rows
for i in range(len(X)):","23-10-2024 10:08"
550,Program_550.txt,"iterate through columns
   for j in range(len(X[0])):
       result[i][j] = X[i][j] + Y[i][j]
for r in result:
   print(r)","23-10-2024 10:08"
551,Program_551.txt,"66 write a program to transpose a matrix using a nested loop
X = [[12,7],
    [4 ,5],
    [3 ,8]]
result = [[0,0,0],
         [0,0,0]]","23-10-2024 10:08"
552,Program_552.txt,"iterate through rows
for i in range(len(X)):","23-10-2024 10:08"
553,Program_553.txt,"iterate through columns
   for j in range(len(X[0])):
       result[j][i] = X[i][j]
for r in result:
   print(r)","23-10-2024 10:08"
554,Program_554.txt,"67 write a program to multiply two matrices using nested loops
X = [[12,7,3],
    [4 ,5,6],
    [7 ,8,9]]
Y = [[5,8,1,2],
    [6,7,3,0],
    [4,5,9,1]]
result = [[0,0,0,0],
         [0,0,0,0],
         [0,0,0,0]]
for i in range(len(X)):
   for j in range(len(Y[0])):
       for k in range(len(Y)):
           result[i][j] += X[i][k] * Y[k][j]
for r in result:
   print(r)","23-10-2024 10:08"
555,Program_555.txt,"68 write a program to remove punctuation from a string 
punctuations = '''!()-[]{};:'\","<>./?@"""
556,Program_556.txt,"$%^&*_~'''
my_str = Hello!!!"," he said ---and went."""
557,Program_557.txt,"69 write a program to shuffle a deck of card
import itertools, random
deck = list(itertools.product(range(1,14),['Spade','Heart','Diamond','Club']))
random.shuffle(deck)
print(You got:)""",
558,Program_558.txt,"70 write a program to display the powers of 2 using anonymous function
terms = 10
result = list(map(lambda x: 2 ** x, range(terms)))
print(The total terms are:""",terms)
559,Program_559.txt,"71 write a program to add 2 binary numbers
num1 = '00001'
num2 = '10001'
sum = bin(int(num1,2) + int(num2,2))
print(sum)","23-10-2024 10:08"
560,Program_560.txt,"71 write a program to find simple interest 
p = float(input(Enter the principle amount : ))""",
561,Program_561.txt,"calculating simple interest
si = (p*r*t)/100","23-10-2024 10:08"
562,Program_562.txt,"printing the values
print(Principle amount: """," p)"
563,Program_563.txt,"72 write a program to find compound interest 
p = float(input(Enter the principle amount : ))""",
564,Program_564.txt,"calculating compound interest
ci =  p * (pow((1 + r / 100), t))","23-10-2024 10:08"
565,Program_565.txt,"printing the values
print(Principle amount  : """," p)"
566,Program_566.txt,"73 write a program to print a pattern of stars (*)
for row in range (0,5):
    for column in range (0, row+1):
        print (*"""," end="")"""""
567,Program_567.txt,"ending row
    print('\r')","23-10-2024 10:08"
568,Program_568.txt,"74 write a program to return the absolute value in Python
def get_absolute_value(n):
	if n >= 0:
		return n
	else:
		return -n
print(get_absolute_value(101))","23-10-2024 10:08"
569,Program_569.txt,"75 write a program to find the power of a number
a = 10
b = 3
result = a**b
print (a,  to the power of """," b"
570,Program_570.txt,"76 write a program to print the binary value of the numbers from 1 to N
n = int(input(Enter the value of N: ))""",
571,Program_571.txt,"77 write a program to find number of bits necessary to represent an integer in binary
num = int(input(Enter an integer number: ))""",
572,Program_572.txt,"78 write a program to find the difference between 2 lists
list1 = [10, 20, 30, 40, 50]
list2 = [10, 20, 30, 60, 70]
print list1:"""," list1"
573,Program_573.txt,"79 write a program to add an element at specified index in a list
list = [10, 20, 30]
print (list)
list.insert (1, ABC)""",
574,Program_574.txt,"80 write a program to print EVEN length words of a string 
str = Python is a programming language""",
575,Program_575.txt,"81 write a program to create N copies of a given string 
str1 = Hello""",
576,Program_576.txt,"82 write a program to extract the mobile number from the given string in Python","23-10-2024 10:08"
577,Program_577.txt,"importing the module
import re","23-10-2024 10:08"
578,Program_578.txt,"string
string=","23-10-2024 10:08"
579,Program_579.txt,"extracting the mobile number
Phonenumber=re.compile(r'\d\d\d\d\d\d\d\d\d\d\d\d')
m=Phonenumber.search(string)","23-10-2024 10:08"
580,Program_580.txt,"printing the result 
print('mobile number found from the string : ',m.group())","23-10-2024 10:08"
581,Program_581.txt,"83 write a program to Capitalizes the first letter of each word in a string
def capitalize(text):
  return text.title()
str1 = Hello world!""",
582,Program_582.txt,"84 write a program to design a dice throw function
import random
def dice():
    return random.choice([1,2,3,4,5,6])","23-10-2024 10:08"
583,Program_583.txt,"85 write a program to print perfect numbers from the given list of integers
def checkPerfectNum(n) :
	i = 2;sum = 1;
	while(i <= n//2 ) :
		if (n % i == 0) :
			sum += i			
		i += 1
		if sum == n :
			print(n,end=' ')
if __name__ == __main__ :""",
584,Program_584.txt,"86 write a program to convert meters into yards
num = float(input(Enter the distance measured in centimeter : ))""",
585,Program_585.txt,"87 write a program Tower of Hanoi 
def hanoi(x):
    global repN
    repN += 1
    if x == 1:
        return 2
    else:
        return 3*hanoi(x-1) + 2
x = int(input(ENTER THE NUMBER OF DISKS: ))""",
586,Program_586.txt,"88 write a program to find variance of a dataset
def variance(X):
    mean = sum(X)/len(X)
    tot = 0.0
    for x in X:
        tot = tot + (x - mean)**2
    return tot/len(X)","23-10-2024 10:08"
587,Program_587.txt,"main code","23-10-2024 10:08"
588,Program_588.txt,"a simple data-set 
sample = [1, 2, 3, 4, 5] 
print(variance of the sample is: """," variance(sample))"""
589,Program_589.txt,"89 write a program to find winner of the day
def find_winner_of_the_day(*match_tuple):
    team1_count = 0
    team2_count = 0
    for team_name in match_tuple :
        if team_name == Team1 :""",
590,Program_590.txt,"90 write a program for swapping the value of two integers without third variable
x = int(input(Enter the value of x :))""",
591,Program_591.txt,"91 write a program to check eligibility for voting","23-10-2024 10:08"
592,Program_592.txt,"input age
age = int(input(Enter Age : ))""",
593,Program_593.txt,"92 write a program to print the version information
import sys
print(Python version: """," sys.version)"
594,Program_594.txt,"93 write a program to find sum of all digits of a number
def sumDigits(num):
  if num == 0:
    return 0
  else:
    return num % 10 + sumDigits(int(num / 10))
x = 0
print(Number: """," x)"
595,Program_595.txt,"94 write a program to print double quotes with the string variable
str1 = Hello world;""",
596,Program_596.txt,"95 write a program to Remove leading zeros from an IP address
import re
def removeLeadingZeros(ip):
    modified_ip = re.sub(regex, '.', ip)
    print(modified_ip)
if __name__ == '__main__' : 
	ip = 216.08.094.196""",
597,Program_597.txt,"96 write a program for binary search
def binary_search(l, num_find):
    start = 0
    end = len(l) - 1
    mid = (start + end) // 2
    found = False
    position = -1
    while start <= end:
        if l[mid] == num_find:
            found = True
            position = mid
            break
        if num_find > l[mid]:
            start = mid + 1
            mid = (start + end) // 2
        else:
            end = mid - 1
            mid = (start + end) // 2
    return (found, position)
if __name__=='__main__':
    l = [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
    num = 6
    found = binary_search(l, num)
    if found[0]:
        print('Number %d found at position %d'%(num, found[1]+1))
    else:
        print('Number %d not found'%num)","23-10-2024 10:08"
598,Program_598.txt,"97 write a program to copy odd lines of one file to another file
file1 = open('file1.txt', 'r') 
file2 = open('file2.txt', 'w') 
lines = file1.readlines() 
type(lines) 
for i in range(0, len(lines)): 
	if(i % 2 != 0): 
		file2.write(lines[i]) 
file1.close()
file2.close() 
file1 = open('file1.txt', 'r') 
file2 = open('file2.txt', 'r') 
str1 = file1.read()
str2 = file2.read()
print(file1 content...)""",
599,Program_599.txt,"to print new line
print(file2 content...)""",
600,Program_600.txt,"98 write a program to reverse a string that contains digits in Python
def reverse(n):
    s=str(n) 
    p=s[::-1]
    return p 
num = int(input('Enter a positive value: '))
print('The reverse integer:',reverse(num))","23-10-2024 10:08"
601,Program_601.txt,"99 write a program to input a string and find total number uppercase and lowercase letters
print(Input a string: )""",
602,Program_602.txt,"100 write a program to input a string and find total number of letters and digits
print(Input a string: )""",
603,Program_603.txt,"def hanoi(disks, source, auxiliary, target):
    if disks == 1:
        print('Move disk 1 from peg {} to peg {}.'.format(source, target))
        return
    hanoi(disks - 1, source, target, auxiliary)
    print('Move disk {} from peg {} to peg {}.'.format(disks, source, target))
    hanoi(disks - 1, auxiliary, source, target)","23-10-2024 10:08"
604,Program_604.txt,"class Stack:
    def __init__(self):
        self.q = Queue()
    def is_empty(self):
        return self.q.is_empty()
    def push(self, data):
        self.q.enqueue(data)
    def pop(self):
        for _ in range(self.q.get_size() - 1):
            dequeued = self.q.dequeue()
            self.q.enqueue(dequeued)
        return self.q.dequeue()
class Queue:
    def __init__(self):
        self.items = []
        self.size = 0
    def is_empty(self):
        return self.items == []
    def enqueue(self, data):
        self.size += 1
        self.items.append(data)
    def dequeue(self):
        self.size -= 1
        return self.items.pop(0)
    def get_size(self):
        return self.size
s = Stack()
print('Menu')
print('push <value>')
print('pop')
print('quit')
while True:
    do = input('What would you like to do? ').split()
    operation = do[0].strip().lower()
    if operation == 'push':
        s.push(int(do[1]))
    elif operation == 'pop':
        if s.is_empty():
            print('Stack is empty.')
        else:
            print('Popped value: ', s.pop())
    elif operation == 'quit':
        break","23-10-2024 10:08"
605,Program_605.txt,"class Dequeue:
    def __init__(self):
        self.items = []
    def is_empty(self):
        return self.items == []
    def append(self, data):
        self.items.append(data)
    def append_left(self, data):
        self.items.insert(0, data)
    def pop(self):
        return self.items.pop()
    def pop_left(self):
        return self.items.pop(0)
q = Dequeue()
print('Menu')
print('append <value>')
print('appendleft <value>')
print('pop')
print('popleft')
print('quit')
while True:
    do = input('What would you like to do? ').split()
    operation = do[0].strip().lower()
    if operation == 'append':
        q.append(int(do[1]))
    elif operation == 'appendleft':
        q.append_left(int(do[1]))
    elif operation == 'pop':
        if q.is_empty():
            print('Dequeue is empty.')
        else:
            print('Popped value from right: ', q.pop())
    elif operation == 'popleft':
        if q.is_empty():
            print('Dequeue is empty.')
        else:
            print('Popped value from left: ', q.pop_left())
    elif operation == 'quit':
        break","23-10-2024 10:08"
606,Program_606.txt,"class Stack:
    def __init__(self):
        self.items = []
    def is_empty(self):
        return self.items == []
    def push(self, data):
        self.items.append(data)
    def pop(self):
        return self.items.pop()
s = Stack()
text = ABA""",
607,Program_607.txt,"class Stack:
    def __init__(self):
        self.items = []
    def is_empty(self):
        return self.items == []
    def push(self, data):
        self.items.append(data)
    def pop(self):
        return self.items.pop()
s = Stack()
exp = (x+y""",
608,Program_608.txt,"def linear_search(alist, key):
    Return index of key in alist. Return -1 if key not present.""""""""",
609,Program_609.txt,"def binary_search(alist, key):
    Search key in alist[start... end - 1].""""""""",
610,Program_610.txt,"def binary_search_rec(alist, start, end, key):
    Search key in alist[start... end - 1].""""""""",
611,Program_611.txt,"def bubble_sort(alist):
    for i in range(len(alist) - 1, 0, -1):
        no_swap = True
        for j in range(0, i):
            if alist[j + 1] < alist[j]:
                alist[j], alist[j + 1] = alist[j + 1], alist[j]
                no_swap = False
        if no_swap:
            return
alist = [2, 3, 5, 6, 4, 5]
bubble_sort(alist)
print('Sorted list: ', end='')
print(alist)","23-10-2024 10:08"
612,Program_612.txt,"def selection_sort(alist):
    for i in range(0, len(alist) - 1):
        smallest = i
        for j in range(i + 1, len(alist)):
            if alist[j] < alist[smallest]:
                smallest = j
        alist[i], alist[smallest] = alist[smallest], alist[i]
alist = [2, 3, 5, 6, 4, 5]
selection_sort(alist)
print('Sorted list: ', end='')
print(alist)","23-10-2024 10:08"
613,Program_613.txt,"def insertion_sort(alist):
    for i in range(1, len(alist)):
        temp = alist[i]
        j = i - 1
        while (j >= 0 and temp < alist[j]):
            alist[j + 1] = alist[j]
            j = j - 1
        alist[j + 1] = temp
alist = [2, 3, 5, 6, 4, 5]
insertion_sort(alist)
print('Sorted list: ', end='')
print(alist)","23-10-2024 10:08"
614,Program_614.txt,"def merge_sort(alist, start, end):
    if end - start > 1:
        mid = (start + end)//2
        merge_sort(alist, start, mid)
        merge_sort(alist, mid, end)
        merge_list(alist, start, mid, end)
def merge_list(alist, start, mid, end):
    left = alist[start:mid]
    right = alist[mid:end]
    k = start
    i = 0
    j = 0
    while (start + i < mid and mid + j < end):
        if (left[i] <= right[j]):
            alist[k] = left[i]
            i = i + 1
        else:
            alist[k] = right[j]
            j = j + 1
        k = k + 1
    if start + i < mid:
        while k < end:
            alist[k] = left[i]
            i = i + 1
            k = k + 1
    else:
        while k < end:
            alist[k] = right[j]
            j = j + 1
            k = k + 1
alist = [2, 3, 5, 6, 4, 5]
merge_sort(alist, 0, len(alist))
print('Sorted list: ', end='')
print(alist)","23-10-2024 10:08"
